dataset_id,paper1_id,paper2_id,paper1_title,paper2_title,paper1_decision,paper2_decision,ai_winner_id,human_majority_winner_id,n_ai_judges,n_human_experts,human_has_preference
iclr-optimization,d351fc8a-2a9f-475b-b5ac-fd036cad6192,f8844638-6eb5-443c-bce3-994c70ff1a91,Federated Optimization Algorithms with Random Reshuffling and Gradient Compression,Switch EMA: A Free Lunch for Better Flatness and Sharpness,Reject,Reject,f8844638-6eb5-443c-bce3-994c70ff1a91,d351fc8a-2a9f-475b-b5ac-fd036cad6192,1,4,True
iclr-optimization,d394df18-8fdd-48ce-80a4-5d58a298d99c,d59ecc15-911f-48e4-9931-43a09c8589ce,Approximation algorithms for combinatorial optimization with predictions,Solving Diverse Combinatorial Optimization Problems with a Unified Model,Spotlight,Reject,d394df18-8fdd-48ce-80a4-5d58a298d99c,d394df18-8fdd-48ce-80a4-5d58a298d99c,1,4,True
iclr-optimization,d394df18-8fdd-48ce-80a4-5d58a298d99c,e4529656-4da9-4d25-9065-e33b896d2e0a,Approximation algorithms for combinatorial optimization with predictions,Tensor Programs VI: Feature Learning in Infinite Depth Neural Networks,Spotlight,Poster,e4529656-4da9-4d25-9065-e33b896d2e0a,d394df18-8fdd-48ce-80a4-5d58a298d99c,1,4,True
iclr-optimization,d394df18-8fdd-48ce-80a4-5d58a298d99c,e9f76110-49e1-4e26-99fa-76162977630e,Approximation algorithms for combinatorial optimization with predictions,Near-Optimal Solutions of Constrained Learning Problems,Spotlight,Poster,d394df18-8fdd-48ce-80a4-5d58a298d99c,d394df18-8fdd-48ce-80a4-5d58a298d99c,1,4,True
iclr-optimization,d59ecc15-911f-48e4-9931-43a09c8589ce,e4529656-4da9-4d25-9065-e33b896d2e0a,Solving Diverse Combinatorial Optimization Problems with a Unified Model,Tensor Programs VI: Feature Learning in Infinite Depth Neural Networks,Reject,Poster,e4529656-4da9-4d25-9065-e33b896d2e0a,e4529656-4da9-4d25-9065-e33b896d2e0a,1,4,True
iclr-optimization,d59ecc15-911f-48e4-9931-43a09c8589ce,e9f76110-49e1-4e26-99fa-76162977630e,Solving Diverse Combinatorial Optimization Problems with a Unified Model,Near-Optimal Solutions of Constrained Learning Problems,Reject,Poster,e9f76110-49e1-4e26-99fa-76162977630e,e9f76110-49e1-4e26-99fa-76162977630e,1,4,True
iclr-optimization,d59ecc15-911f-48e4-9931-43a09c8589ce,f2b2cfe1-5ceb-448e-99e5-e9d9eb1317a7,Solving Diverse Combinatorial Optimization Problems with a Unified Model,Revisiting Zeroth-Order Optimization:  Minimum-Variance Two-Point Estimators and  Directionally Aligned Perturbations,Reject,Spotlight,f2b2cfe1-5ceb-448e-99e5-e9d9eb1317a7,f2b2cfe1-5ceb-448e-99e5-e9d9eb1317a7,1,4,True
iclr-optimization,e4529656-4da9-4d25-9065-e33b896d2e0a,e9f76110-49e1-4e26-99fa-76162977630e,Tensor Programs VI: Feature Learning in Infinite Depth Neural Networks,Near-Optimal Solutions of Constrained Learning Problems,Poster,Poster,e4529656-4da9-4d25-9065-e33b896d2e0a,e4529656-4da9-4d25-9065-e33b896d2e0a,1,5,True
iclr-optimization,e4529656-4da9-4d25-9065-e33b896d2e0a,f2b2cfe1-5ceb-448e-99e5-e9d9eb1317a7,Tensor Programs VI: Feature Learning in Infinite Depth Neural Networks,Revisiting Zeroth-Order Optimization:  Minimum-Variance Two-Point Estimators and  Directionally Aligned Perturbations,Poster,Spotlight,e4529656-4da9-4d25-9065-e33b896d2e0a,tie,1,5,True
iclr-optimization,e4529656-4da9-4d25-9065-e33b896d2e0a,f8844638-6eb5-443c-bce3-994c70ff1a91,Tensor Programs VI: Feature Learning in Infinite Depth Neural Networks,Switch EMA: A Free Lunch for Better Flatness and Sharpness,Poster,Reject,e4529656-4da9-4d25-9065-e33b896d2e0a,tie,1,4,True
iclr-optimization,e9f76110-49e1-4e26-99fa-76162977630e,f2b2cfe1-5ceb-448e-99e5-e9d9eb1317a7,Near-Optimal Solutions of Constrained Learning Problems,Revisiting Zeroth-Order Optimization:  Minimum-Variance Two-Point Estimators and  Directionally Aligned Perturbations,Poster,Spotlight,e9f76110-49e1-4e26-99fa-76162977630e,f2b2cfe1-5ceb-448e-99e5-e9d9eb1317a7,1,5,True
iclr-optimization,e9f76110-49e1-4e26-99fa-76162977630e,f8844638-6eb5-443c-bce3-994c70ff1a91,Near-Optimal Solutions of Constrained Learning Problems,Switch EMA: A Free Lunch for Better Flatness and Sharpness,Poster,Reject,e9f76110-49e1-4e26-99fa-76162977630e,e9f76110-49e1-4e26-99fa-76162977630e,1,4,True
iclr-optimization,f2b2cfe1-5ceb-448e-99e5-e9d9eb1317a7,f8844638-6eb5-443c-bce3-994c70ff1a91,Revisiting Zeroth-Order Optimization:  Minimum-Variance Two-Point Estimators and  Directionally Aligned Perturbations,Switch EMA: A Free Lunch for Better Flatness and Sharpness,Spotlight,Reject,f8844638-6eb5-443c-bce3-994c70ff1a91,f2b2cfe1-5ceb-448e-99e5-e9d9eb1317a7,1,4,True
iclr-ot,02cfebd2-ba99-45dc-8bdb-2194f7ae3347,14c77788-d14c-42fe-98ab-57b7c01fd4a2,Adversarially Robust Deep Learning with Optimal-Transport-Regularized Divergences,Disentangled Representation Learning with the Gromov-Monge Gap,Reject,Poster,14c77788-d14c-42fe-98ab-57b7c01fd4a2,14c77788-d14c-42fe-98ab-57b7c01fd4a2,1,4,True
iclr-ot,02cfebd2-ba99-45dc-8bdb-2194f7ae3347,2be33fe3-1f1b-4d60-85b7-6566a3e3723f,Adversarially Robust Deep Learning with Optimal-Transport-Regularized Divergences,Get more for less: Principled Data Selection for Warming Up Fine-Tuning in LLMs,Reject,Poster,2be33fe3-1f1b-4d60-85b7-6566a3e3723f,2be33fe3-1f1b-4d60-85b7-6566a3e3723f,1,4,True
iclr-ot,02cfebd2-ba99-45dc-8bdb-2194f7ae3347,2d635ff4-f5be-4e13-ac3e-dc0871e8d12d,Adversarially Robust Deep Learning with Optimal-Transport-Regularized Divergences,Optimal Generative Cyclic Transport between Image and Text,Reject,Reject,02cfebd2-ba99-45dc-8bdb-2194f7ae3347,2d635ff4-f5be-4e13-ac3e-dc0871e8d12d,1,4,True
iclr-ot,02cfebd2-ba99-45dc-8bdb-2194f7ae3347,2e3bd781-5250-47ab-9a8b-fbb4e69ad87c,Adversarially Robust Deep Learning with Optimal-Transport-Regularized Divergences,Linear Spherical Sliced Optimal Transport: A Fast Metric for Comparing Spherical Data,Reject,Spotlight,2e3bd781-5250-47ab-9a8b-fbb4e69ad87c,2e3bd781-5250-47ab-9a8b-fbb4e69ad87c,1,4,True
iclr-ot,02cfebd2-ba99-45dc-8bdb-2194f7ae3347,2f025925-f9c1-4a80-9723-4ef5b9e94ecc,Adversarially Robust Deep Learning with Optimal-Transport-Regularized Divergences,Calibrating Expressions of Certainty,Reject,Poster,2f025925-f9c1-4a80-9723-4ef5b9e94ecc,2f025925-f9c1-4a80-9723-4ef5b9e94ecc,1,4,True
iclr-ot,02cfebd2-ba99-45dc-8bdb-2194f7ae3347,408244c4-d7f5-4793-b683-e8c547f9c19d,Adversarially Robust Deep Learning with Optimal-Transport-Regularized Divergences,Provable optimal transport with transformers: The essence of depth and prompt engineering,Reject,Reject,408244c4-d7f5-4793-b683-e8c547f9c19d,408244c4-d7f5-4793-b683-e8c547f9c19d,1,4,True
iclr-ot,02cfebd2-ba99-45dc-8bdb-2194f7ae3347,56e76f7e-a0f3-4ca8-bbf7-dc08b3b55389,Adversarially Robust Deep Learning with Optimal-Transport-Regularized Divergences,Projection Optimal Transport on Tree-Ordered Lines,Reject,Reject,56e76f7e-a0f3-4ca8-bbf7-dc08b3b55389,56e76f7e-a0f3-4ca8-bbf7-dc08b3b55389,1,4,True
iclr-ot,02cfebd2-ba99-45dc-8bdb-2194f7ae3347,603f44eb-bd38-4003-8660-ab1463a6cee1,Adversarially Robust Deep Learning with Optimal-Transport-Regularized Divergences,SEAL: Simultaneous Label Hierarchy Exploration And Learning,Reject,Reject,02cfebd2-ba99-45dc-8bdb-2194f7ae3347,603f44eb-bd38-4003-8660-ab1463a6cee1,1,4,True
iclr-ot,02cfebd2-ba99-45dc-8bdb-2194f7ae3347,6b2d04a2-95a2-42c5-8f2c-33259a79e49a,Adversarially Robust Deep Learning with Optimal-Transport-Regularized Divergences,OTMatch: Improving Semi-Supervised Learning with Optimal Transport,Reject,Reject,02cfebd2-ba99-45dc-8bdb-2194f7ae3347,02cfebd2-ba99-45dc-8bdb-2194f7ae3347,1,4,True
iclr-ot,02cfebd2-ba99-45dc-8bdb-2194f7ae3347,751721d2-8baa-4d79-8c27-8f46b9abbaf9,Adversarially Robust Deep Learning with Optimal-Transport-Regularized Divergences,Distance-Based Tree-Sliced Wasserstein Distance,Reject,Poster,02cfebd2-ba99-45dc-8bdb-2194f7ae3347,751721d2-8baa-4d79-8c27-8f46b9abbaf9,1,4,True
iclr-ot,02cfebd2-ba99-45dc-8bdb-2194f7ae3347,7fb7a365-61e3-464e-988c-2a11ea77b078,Adversarially Robust Deep Learning with Optimal-Transport-Regularized Divergences,Sinkhorn Output Perturbations: Structured Pseudo-Label Noise in Semi-Supervised Segmentation,Reject,Reject,02cfebd2-ba99-45dc-8bdb-2194f7ae3347,7fb7a365-61e3-464e-988c-2a11ea77b078,1,4,True
iclr-ot,02cfebd2-ba99-45dc-8bdb-2194f7ae3347,85e7cafb-42f4-45c1-a2c7-4bd169d14b0a,Adversarially Robust Deep Learning with Optimal-Transport-Regularized Divergences,GeONet: a neural operator for learning the Wasserstein geodesic,Reject,Reject,85e7cafb-42f4-45c1-a2c7-4bd169d14b0a,85e7cafb-42f4-45c1-a2c7-4bd169d14b0a,1,4,True
iclr-ot,02cfebd2-ba99-45dc-8bdb-2194f7ae3347,907d390d-4ad3-4a88-9fcc-1f1fa24c1c9d,Adversarially Robust Deep Learning with Optimal-Transport-Regularized Divergences,Aligning brain functions boosts the decoding of videos in novel subjects,Reject,Reject,02cfebd2-ba99-45dc-8bdb-2194f7ae3347,tie,1,4,True
iclr-ot,02cfebd2-ba99-45dc-8bdb-2194f7ae3347,90b2bb94-02ab-4d73-bbb4-dd33dabd0af4,Adversarially Robust Deep Learning with Optimal-Transport-Regularized Divergences,OTGM: Graph Matching with Noisy Correspondence via Optimal Transports,Reject,Withdrawn,02cfebd2-ba99-45dc-8bdb-2194f7ae3347,90b2bb94-02ab-4d73-bbb4-dd33dabd0af4,1,4,True
iclr-ot,02cfebd2-ba99-45dc-8bdb-2194f7ae3347,914a04bf-e3dd-4e81-b5d3-2c3c8995b7c7,Adversarially Robust Deep Learning with Optimal-Transport-Regularized Divergences,Learning Structured Representations by Embedding Class Hierarchy with Fast Optimal Transport,Reject,Poster,914a04bf-e3dd-4e81-b5d3-2c3c8995b7c7,914a04bf-e3dd-4e81-b5d3-2c3c8995b7c7,1,4,True
iclr-ot,02cfebd2-ba99-45dc-8bdb-2194f7ae3347,9479937a-59d6-40bd-8c60-be2508caa486,Adversarially Robust Deep Learning with Optimal-Transport-Regularized Divergences,OT-Attack: Enhancing Adversarial Transferability of Vision-Language Models via Optimal Transport Optimization,Reject,Withdrawn,02cfebd2-ba99-45dc-8bdb-2194f7ae3347,9479937a-59d6-40bd-8c60-be2508caa486,1,4,True
iclr-ot,02cfebd2-ba99-45dc-8bdb-2194f7ae3347,9797cad3-a5f2-4fbc-b78a-ede885c18a8f,Adversarially Robust Deep Learning with Optimal-Transport-Regularized Divergences,Learning Partial Graph Matching via Optimal Partial Transport,Reject,Poster,9797cad3-a5f2-4fbc-b78a-ede885c18a8f,9797cad3-a5f2-4fbc-b78a-ede885c18a8f,1,4,True
iclr-ot,02cfebd2-ba99-45dc-8bdb-2194f7ae3347,ab0d0753-60b3-46de-aac4-1aed75d69413,Adversarially Robust Deep Learning with Optimal-Transport-Regularized Divergences,Unbalancedness in Neural Monge Maps Improves Unpaired Domain Translation,Reject,Poster,ab0d0753-60b3-46de-aac4-1aed75d69413,ab0d0753-60b3-46de-aac4-1aed75d69413,1,4,True
iclr-ot,02cfebd2-ba99-45dc-8bdb-2194f7ae3347,b048ff09-be53-4d30-8031-c17223592525,Adversarially Robust Deep Learning with Optimal-Transport-Regularized Divergences,Private Wasserstein Distance,Reject,Reject,02cfebd2-ba99-45dc-8bdb-2194f7ae3347,b048ff09-be53-4d30-8031-c17223592525,1,4,True
iclr-ot,02cfebd2-ba99-45dc-8bdb-2194f7ae3347,b1c1774d-7ecc-472b-8ed8-4564c6cba692,Adversarially Robust Deep Learning with Optimal-Transport-Regularized Divergences,Moment Constrained Optimal Transport for Control Applications,Reject,Reject,b1c1774d-7ecc-472b-8ed8-4564c6cba692,02cfebd2-ba99-45dc-8bdb-2194f7ae3347,1,4,True
iclr-ot,02cfebd2-ba99-45dc-8bdb-2194f7ae3347,c040eefa-3dcc-4d98-9498-7e3f867c444d,Adversarially Robust Deep Learning with Optimal-Transport-Regularized Divergences,Understanding deep neural networks through the lens of their non-linearity,Reject,Reject,02cfebd2-ba99-45dc-8bdb-2194f7ae3347,c040eefa-3dcc-4d98-9498-7e3f867c444d,1,4,True
iclr-ot,02cfebd2-ba99-45dc-8bdb-2194f7ae3347,c23e2a4d-d8b4-4083-a24c-942b3244dd0f,Adversarially Robust Deep Learning with Optimal-Transport-Regularized Divergences,Scalable Simulation-free Entropic Unbalanced Optimal Transport,Reject,Reject,c23e2a4d-d8b4-4083-a24c-942b3244dd0f,c23e2a4d-d8b4-4083-a24c-942b3244dd0f,1,4,True
iclr-ot,02cfebd2-ba99-45dc-8bdb-2194f7ae3347,d5c3f87a-5866-464b-b07b-235244306428,Adversarially Robust Deep Learning with Optimal-Transport-Regularized Divergences,A Prototype-oriented Fast Refinement Model for Few-shot Industrial Anomaly Detection,Reject,Reject,02cfebd2-ba99-45dc-8bdb-2194f7ae3347,d5c3f87a-5866-464b-b07b-235244306428,1,4,True
iclr-ot,02cfebd2-ba99-45dc-8bdb-2194f7ae3347,de059257-2fe1-4a56-9708-3f3cc2834721,Adversarially Robust Deep Learning with Optimal-Transport-Regularized Divergences,Sliced Wasserstein Estimation with Control Variates,Reject,Poster,de059257-2fe1-4a56-9708-3f3cc2834721,de059257-2fe1-4a56-9708-3f3cc2834721,1,4,True
iclr-ot,02cfebd2-ba99-45dc-8bdb-2194f7ae3347,e3e1b29b-734d-49ae-90ad-6c9767372df0,Adversarially Robust Deep Learning with Optimal-Transport-Regularized Divergences,Neural Optimal Transport with General Cost Functionals,Reject,Poster,e3e1b29b-734d-49ae-90ad-6c9767372df0,e3e1b29b-734d-49ae-90ad-6c9767372df0,1,4,True
iclr-ot,02cfebd2-ba99-45dc-8bdb-2194f7ae3347,fe24ddf3-662f-4908-a82a-bca5ed210581,Adversarially Robust Deep Learning with Optimal-Transport-Regularized Divergences,Posterior-Mean Rectified Flow: Towards Minimum MSE Photo-Realistic Image Restoration,Reject,Poster,fe24ddf3-662f-4908-a82a-bca5ed210581,fe24ddf3-662f-4908-a82a-bca5ed210581,1,4,True
iclr-ot,02cfebd2-ba99-45dc-8bdb-2194f7ae3347,ff651a73-90f0-4b21-b24d-bc00bcbb446a,Adversarially Robust Deep Learning with Optimal-Transport-Regularized Divergences,Uncovering Challenges of Solving the Continuous Gromov-Wasserstein Problem,Reject,Reject,ff651a73-90f0-4b21-b24d-bc00bcbb446a,ff651a73-90f0-4b21-b24d-bc00bcbb446a,1,4,True
iclr-ot,08817e58-02a7-4802-971e-8a4105d1842c,14c77788-d14c-42fe-98ab-57b7c01fd4a2,Diffeomorphic Mesh Deformation via Efficient Optimal Transport for Cortical Surface Reconstruction,Disentangled Representation Learning with the Gromov-Monge Gap,Poster,Poster,08817e58-02a7-4802-971e-8a4105d1842c,08817e58-02a7-4802-971e-8a4105d1842c,1,4,True
iclr-ot,08817e58-02a7-4802-971e-8a4105d1842c,216da0ed-23d8-440a-9328-da84682be483,Diffeomorphic Mesh Deformation via Efficient Optimal Transport for Cortical Surface Reconstruction,Risk Assessment and Statistical Significance in the Age of Foundation Models,Poster,Reject,216da0ed-23d8-440a-9328-da84682be483,08817e58-02a7-4802-971e-8a4105d1842c,1,4,True
iclr-ot,08817e58-02a7-4802-971e-8a4105d1842c,2be33fe3-1f1b-4d60-85b7-6566a3e3723f,Diffeomorphic Mesh Deformation via Efficient Optimal Transport for Cortical Surface Reconstruction,Get more for less: Principled Data Selection for Warming Up Fine-Tuning in LLMs,Poster,Poster,08817e58-02a7-4802-971e-8a4105d1842c,08817e58-02a7-4802-971e-8a4105d1842c,1,4,True
iclr-ot,08817e58-02a7-4802-971e-8a4105d1842c,2d635ff4-f5be-4e13-ac3e-dc0871e8d12d,Diffeomorphic Mesh Deformation via Efficient Optimal Transport for Cortical Surface Reconstruction,Optimal Generative Cyclic Transport between Image and Text,Poster,Reject,08817e58-02a7-4802-971e-8a4105d1842c,08817e58-02a7-4802-971e-8a4105d1842c,1,4,True
iclr-ot,08817e58-02a7-4802-971e-8a4105d1842c,2dd1da17-e90e-4b47-8e4a-f34b72ee9c1b,Diffeomorphic Mesh Deformation via Efficient Optimal Transport for Cortical Surface Reconstruction,SOLVING SCHRODINGER BRIDGE PROBLEM VIA STOCHASTIC ACTION MINIMIZATION,Poster,Reject,08817e58-02a7-4802-971e-8a4105d1842c,08817e58-02a7-4802-971e-8a4105d1842c,1,4,True
iclr-ot,08817e58-02a7-4802-971e-8a4105d1842c,2f025925-f9c1-4a80-9723-4ef5b9e94ecc,Diffeomorphic Mesh Deformation via Efficient Optimal Transport for Cortical Surface Reconstruction,Calibrating Expressions of Certainty,Poster,Poster,08817e58-02a7-4802-971e-8a4105d1842c,08817e58-02a7-4802-971e-8a4105d1842c,1,4,True
iclr-ot,08817e58-02a7-4802-971e-8a4105d1842c,408244c4-d7f5-4793-b683-e8c547f9c19d,Diffeomorphic Mesh Deformation via Efficient Optimal Transport for Cortical Surface Reconstruction,Provable optimal transport with transformers: The essence of depth and prompt engineering,Poster,Reject,08817e58-02a7-4802-971e-8a4105d1842c,08817e58-02a7-4802-971e-8a4105d1842c,1,4,True
iclr-ot,08817e58-02a7-4802-971e-8a4105d1842c,40a10cfc-a35a-4cd0-8c8b-12c19a7e5ab2,Diffeomorphic Mesh Deformation via Efficient Optimal Transport for Cortical Surface Reconstruction,A Sinkhorn-type Algorithm for Constrained Optimal Transport,Poster,Reject,08817e58-02a7-4802-971e-8a4105d1842c,08817e58-02a7-4802-971e-8a4105d1842c,1,4,True
iclr-ot,08817e58-02a7-4802-971e-8a4105d1842c,56e76f7e-a0f3-4ca8-bbf7-dc08b3b55389,Diffeomorphic Mesh Deformation via Efficient Optimal Transport for Cortical Surface Reconstruction,Projection Optimal Transport on Tree-Ordered Lines,Poster,Reject,08817e58-02a7-4802-971e-8a4105d1842c,08817e58-02a7-4802-971e-8a4105d1842c,1,4,True
iclr-ot,08817e58-02a7-4802-971e-8a4105d1842c,5a471ba3-4533-4f44-943b-e2f5fe81797c,Diffeomorphic Mesh Deformation via Efficient Optimal Transport for Cortical Surface Reconstruction,Improving the Convergence of Dynamic NeRFs via Optimal Transport,Poster,Poster,08817e58-02a7-4802-971e-8a4105d1842c,08817e58-02a7-4802-971e-8a4105d1842c,1,4,True
iclr-ot,08817e58-02a7-4802-971e-8a4105d1842c,69e92d44-bb6f-414f-8c4c-a5f85028825b,Diffeomorphic Mesh Deformation via Efficient Optimal Transport for Cortical Surface Reconstruction,Solving (partial) unbalanced optimal transport via transform coefficients and beyond,Poster,Reject,08817e58-02a7-4802-971e-8a4105d1842c,08817e58-02a7-4802-971e-8a4105d1842c,1,4,True
iclr-ot,08817e58-02a7-4802-971e-8a4105d1842c,6b2d04a2-95a2-42c5-8f2c-33259a79e49a,Diffeomorphic Mesh Deformation via Efficient Optimal Transport for Cortical Surface Reconstruction,OTMatch: Improving Semi-Supervised Learning with Optimal Transport,Poster,Reject,08817e58-02a7-4802-971e-8a4105d1842c,08817e58-02a7-4802-971e-8a4105d1842c,1,4,True
iclr-ot,08817e58-02a7-4802-971e-8a4105d1842c,765b131d-2736-41ba-b21d-9a30240af947,Diffeomorphic Mesh Deformation via Efficient Optimal Transport for Cortical Surface Reconstruction,Annealing Flow Generative Model Towards Sampling High-Dimensional and Multi-Modal Distributions,Poster,Withdrawn,08817e58-02a7-4802-971e-8a4105d1842c,08817e58-02a7-4802-971e-8a4105d1842c,1,4,True
iclr-ot,08817e58-02a7-4802-971e-8a4105d1842c,7fb7a365-61e3-464e-988c-2a11ea77b078,Diffeomorphic Mesh Deformation via Efficient Optimal Transport for Cortical Surface Reconstruction,Sinkhorn Output Perturbations: Structured Pseudo-Label Noise in Semi-Supervised Segmentation,Poster,Reject,08817e58-02a7-4802-971e-8a4105d1842c,08817e58-02a7-4802-971e-8a4105d1842c,1,4,True
iclr-ot,08817e58-02a7-4802-971e-8a4105d1842c,83778037-b40a-4995-b0a3-e5fc358f633e,Diffeomorphic Mesh Deformation via Efficient Optimal Transport for Cortical Surface Reconstruction,Towards Better Multi-head Attention via Channel-wise Sample Permutation,Poster,Withdrawn,08817e58-02a7-4802-971e-8a4105d1842c,08817e58-02a7-4802-971e-8a4105d1842c,1,4,True
iclr-ot,08817e58-02a7-4802-971e-8a4105d1842c,85e7cafb-42f4-45c1-a2c7-4bd169d14b0a,Diffeomorphic Mesh Deformation via Efficient Optimal Transport for Cortical Surface Reconstruction,GeONet: a neural operator for learning the Wasserstein geodesic,Poster,Reject,08817e58-02a7-4802-971e-8a4105d1842c,08817e58-02a7-4802-971e-8a4105d1842c,1,4,True
iclr-ot,08817e58-02a7-4802-971e-8a4105d1842c,8f1851be-a17a-4163-a351-b8e223721a48,Diffeomorphic Mesh Deformation via Efficient Optimal Transport for Cortical Surface Reconstruction,"Generalization, Expressivity, and Universality of Graph Neural Networks on Attributed Graphs",Poster,Poster,8f1851be-a17a-4163-a351-b8e223721a48,tie,1,4,True
iclr-ot,08817e58-02a7-4802-971e-8a4105d1842c,90b2bb94-02ab-4d73-bbb4-dd33dabd0af4,Diffeomorphic Mesh Deformation via Efficient Optimal Transport for Cortical Surface Reconstruction,OTGM: Graph Matching with Noisy Correspondence via Optimal Transports,Poster,Withdrawn,08817e58-02a7-4802-971e-8a4105d1842c,08817e58-02a7-4802-971e-8a4105d1842c,1,4,True
iclr-ot,08817e58-02a7-4802-971e-8a4105d1842c,914a04bf-e3dd-4e81-b5d3-2c3c8995b7c7,Diffeomorphic Mesh Deformation via Efficient Optimal Transport for Cortical Surface Reconstruction,Learning Structured Representations by Embedding Class Hierarchy with Fast Optimal Transport,Poster,Poster,08817e58-02a7-4802-971e-8a4105d1842c,08817e58-02a7-4802-971e-8a4105d1842c,1,4,True
iclr-ot,08817e58-02a7-4802-971e-8a4105d1842c,9479937a-59d6-40bd-8c60-be2508caa486,Diffeomorphic Mesh Deformation via Efficient Optimal Transport for Cortical Surface Reconstruction,OT-Attack: Enhancing Adversarial Transferability of Vision-Language Models via Optimal Transport Optimization,Poster,Withdrawn,08817e58-02a7-4802-971e-8a4105d1842c,08817e58-02a7-4802-971e-8a4105d1842c,1,4,True
iclr-ot,08817e58-02a7-4802-971e-8a4105d1842c,96fb19ad-f6e5-43ae-a318-b8b27f4ce5f0,Diffeomorphic Mesh Deformation via Efficient Optimal Transport for Cortical Surface Reconstruction,ROBUST DIFFUSION GAN USING SEMI-UNBALANCED OPTIMAL TRANSPORT,Poster,Withdrawn,08817e58-02a7-4802-971e-8a4105d1842c,08817e58-02a7-4802-971e-8a4105d1842c,1,4,True
iclr-ot,08817e58-02a7-4802-971e-8a4105d1842c,9797cad3-a5f2-4fbc-b78a-ede885c18a8f,Diffeomorphic Mesh Deformation via Efficient Optimal Transport for Cortical Surface Reconstruction,Learning Partial Graph Matching via Optimal Partial Transport,Poster,Poster,08817e58-02a7-4802-971e-8a4105d1842c,08817e58-02a7-4802-971e-8a4105d1842c,1,4,True
iclr-ot,08817e58-02a7-4802-971e-8a4105d1842c,ab0d0753-60b3-46de-aac4-1aed75d69413,Diffeomorphic Mesh Deformation via Efficient Optimal Transport for Cortical Surface Reconstruction,Unbalancedness in Neural Monge Maps Improves Unpaired Domain Translation,Poster,Poster,ab0d0753-60b3-46de-aac4-1aed75d69413,08817e58-02a7-4802-971e-8a4105d1842c,1,4,True
iclr-ot,08817e58-02a7-4802-971e-8a4105d1842c,ab4fefd6-deaf-43d8-9376-23cc6c703b3a,Diffeomorphic Mesh Deformation via Efficient Optimal Transport for Cortical Surface Reconstruction,Transport meets Variational Inference: Controlled Monte Carlo Diffusions,Poster,Poster,ab4fefd6-deaf-43d8-9376-23cc6c703b3a,ab4fefd6-deaf-43d8-9376-23cc6c703b3a,1,4,True
iclr-ot,08817e58-02a7-4802-971e-8a4105d1842c,b1c1774d-7ecc-472b-8ed8-4564c6cba692,Diffeomorphic Mesh Deformation via Efficient Optimal Transport for Cortical Surface Reconstruction,Moment Constrained Optimal Transport for Control Applications,Poster,Reject,08817e58-02a7-4802-971e-8a4105d1842c,08817e58-02a7-4802-971e-8a4105d1842c,1,4,True
iclr-ot,08817e58-02a7-4802-971e-8a4105d1842c,bc03f75e-25d1-4553-8b2c-dd95a382bbea,Diffeomorphic Mesh Deformation via Efficient Optimal Transport for Cortical Surface Reconstruction,Optimal Transport for Reducing Bias in Causal Inference without Data Splitting,Poster,Reject,08817e58-02a7-4802-971e-8a4105d1842c,08817e58-02a7-4802-971e-8a4105d1842c,1,4,True
iclr-ot,08817e58-02a7-4802-971e-8a4105d1842c,c040eefa-3dcc-4d98-9498-7e3f867c444d,Diffeomorphic Mesh Deformation via Efficient Optimal Transport for Cortical Surface Reconstruction,Understanding deep neural networks through the lens of their non-linearity,Poster,Reject,08817e58-02a7-4802-971e-8a4105d1842c,08817e58-02a7-4802-971e-8a4105d1842c,1,4,True
iclr-ot,08817e58-02a7-4802-971e-8a4105d1842c,c23e2a4d-d8b4-4083-a24c-942b3244dd0f,Diffeomorphic Mesh Deformation via Efficient Optimal Transport for Cortical Surface Reconstruction,Scalable Simulation-free Entropic Unbalanced Optimal Transport,Poster,Reject,c23e2a4d-d8b4-4083-a24c-942b3244dd0f,08817e58-02a7-4802-971e-8a4105d1842c,1,4,True
iclr-ot,08817e58-02a7-4802-971e-8a4105d1842c,cb311021-f687-49b1-8c11-13915366c576,Diffeomorphic Mesh Deformation via Efficient Optimal Transport for Cortical Surface Reconstruction,Quasi-Monte Carlo for 3D Sliced Wasserstein,Poster,Spotlight,08817e58-02a7-4802-971e-8a4105d1842c,cb311021-f687-49b1-8c11-13915366c576,1,4,True
iclr-ot,08817e58-02a7-4802-971e-8a4105d1842c,d54b0f55-9de1-4bb9-820c-bb8bf621abb4,Diffeomorphic Mesh Deformation via Efficient Optimal Transport for Cortical Surface Reconstruction,Generative Entropic Neural Optimal Transport To Map Within and Across Space,Poster,Reject,d54b0f55-9de1-4bb9-820c-bb8bf621abb4,08817e58-02a7-4802-971e-8a4105d1842c,1,4,True
iclr-ot,08817e58-02a7-4802-971e-8a4105d1842c,d5c3f87a-5866-464b-b07b-235244306428,Diffeomorphic Mesh Deformation via Efficient Optimal Transport for Cortical Surface Reconstruction,A Prototype-oriented Fast Refinement Model for Few-shot Industrial Anomaly Detection,Poster,Reject,08817e58-02a7-4802-971e-8a4105d1842c,08817e58-02a7-4802-971e-8a4105d1842c,1,4,True
iclr-ot,08817e58-02a7-4802-971e-8a4105d1842c,de059257-2fe1-4a56-9708-3f3cc2834721,Diffeomorphic Mesh Deformation via Efficient Optimal Transport for Cortical Surface Reconstruction,Sliced Wasserstein Estimation with Control Variates,Poster,Poster,de059257-2fe1-4a56-9708-3f3cc2834721,08817e58-02a7-4802-971e-8a4105d1842c,1,4,True
