id,dataset_id,paper1_id,paper2_id,winner_id,judge_provider,judge_model,reasoning,created_at
a8b87e01-ae9b-42c8-85e5-8e068411505d,iclr-llm,a893698b-a2eb-49e0-b73e-03cc280975f8,5564399d-a131-4fcf-b71b-e757640c6579,5564399d-a131-4fcf-b71b-e757640c6579,openai,gpt-5.2,"Paper 2 has higher potential scientific impact because it targets a broadly relevant, timely core problem in LLM alignment—leveraging listwise/explicit reward signals beyond pairwise DPO—and offers a general objective with a clear theoretical connection (DPO as a special case). This makes it more reusable across tasks, datasets, and downstream alignment pipelines than Paper 1’s domain-specific ASR rescoring application. Despite weaknesses (teacher-model dependence, incomplete baselines, limited scaling, and missing significance tests), Paper 2 appears methodologically more coherent and likely to influence future alignment work. Paper 1 addresses an important healthcare application, but its contribution is narrow and its rigor is seriously undermined by unclear data modality (speech vs. text), inconsistent metrics/models, sparse experimental detail, and weak reproducibility, reducing credibility and downstream uptake.",2026-02-28T11:48:29.429205+00:00
ca4b282e-69a9-4a0c-b634-9b6391d4ad33,iclr-llm,3121839e-1576-4f3b-ba27-015e303c700b,3398d121-803a-4ec0-b5e1-abe7a80a5b3e,3398d121-803a-4ec0-b5e1-abe7a80a5b3e,anthropic,claude-opus-4-6,"FCoReBench makes a more foundational contribution on two fronts. First, the benchmark itself—40 scalable, NP-hard combinatorial problems with programmatic instance generators and automatic verifiers—fills a genuine evaluation gap and will have lasting utility as models improve. Second, SymPro-LM introduces an elegant 'lifted' neuro-symbolic paradigm where the LLM generates a reusable, instance-agnostic program interfacing with a symbolic solver, requiring zero LLM calls at inference. This is a conceptually cleaner and more novel contribution than Corex's assembly of known multi-agent interaction patterns (debate, review, retrieval). SymPro-LM achieves dramatic improvements (83% vs 29% few-shot), while Corex shows modest, inconsistent gains over self-consistency baselines. The benchmark infrastructure, scalability analysis, and the actionable insight that declarative programs are easier to refine than imperative ones give FCoReBench broader and more durable influence across the reasoning and neuro-symbolic communities.",2026-02-28T11:48:29.970793+00:00
9bb9df4b-4e19-4bc2-a49c-c9b3d43092bf,iclr-llm,0129f032-6b55-4cfa-a456-005ed563ca1f,870564fb-4629-4e77-98eb-8eb8a5539cf1,870564fb-4629-4e77-98eb-8eb8a5539cf1,openai,gpt-5.2,"Paper 2 (NV-Embed) has higher likely scientific impact because it advances a foundational capability—general-purpose embeddings—that underpins retrieval, RAG, and many downstream NLP systems across domains. It introduces a coherent set of architecture/training/data innovations (latent attention pooling, bidirectional masking during contrastive tuning, two-stage instruction-tuned contrastive training) validated with extensive factorial ablations and broad benchmarks (MTEB + out-of-domain AIR). Its open, detailed recipes improve reproducibility and make it a reference blueprint others can build on, amplifying field-wide adoption. Paper 1 (CheckEmbed) is practical and scalable for LLM output verification, but is conceptually more incremental (whole-answer embedding similarity), evaluated on narrower public benchmarks with some reproducibility limits, and offers coarser verification signals. Overall, NV-Embed is broader, more rigorous, and more infrastructure-defining.",2026-02-28T11:48:30.483487+00:00
29fe15ba-993b-4864-8bad-79c6fe381fac,iclr-llm,277ec5e3-e58d-46b9-ab88-e6f37e7f595f,506a8e92-4eed-4bac-81e0-c6b741c20696,506a8e92-4eed-4bac-81e0-c6b741c20696,gemini,gemini-3-pro-preview,"While both papers suffer from significant methodological flaws, Paper 2 presents a more novel algorithmic contribution. Its 'Abductive Augmentation Reasoning' (AAR) and the strategy of decomposing complex reasoning tasks into pre-processing steps represent a distinct architectural approach to domain adaptation, which is a critical open problem in LLM research. Paper 1, conversely, is largely an aggregation of existing benchmarks using standard statistical methods (Bayesian averaging) without introducing a new model architecture, training paradigm, or dataset generation technique. Although Paper 2 has weak baselines and reproducibility issues, its conceptual contribution regarding data-centric domain adaptation offers a more substantial platform for future research to build upon than Paper 1's composite metric.",2026-02-28T11:48:32.259929+00:00
928ed967-24ba-4058-8d7d-253e81a6eb9f,iclr-llm,277ec5e3-e58d-46b9-ab88-e6f37e7f595f,418379c5-95f9-4a85-b2f7-5eac86345fa7,418379c5-95f9-4a85-b2f7-5eac86345fa7,anthropic,claude-opus-4-6,"Paper 2 (Demystifying Embedding Spaces using Large Language Models) has substantially higher scientific impact. It introduces a genuinely novel framework (ELM) that opens a new research direction—using LLMs to directly interpret arbitrary embedding spaces via adapter injection. The approach is conceptually elegant, broadly applicable across domains (recommender systems, ML interpretability, hypothetical entity exploration), and well-validated across 25 tasks with human evaluation and novel consistency metrics. Published at ICLR 2024, it sits at a productive intersection of embedding ubiquity and LLM capabilities. Paper 1 (Project MPG) addresses a practical but narrower problem of benchmark aggregation using standard Bayesian conjugate updating, with limited technical novelty, a small model set (n=13), insufficient statistical rigor for its claims, and reads more as a technical report than a research contribution.",2026-02-28T11:48:32.550775+00:00
8c25b0e7-d137-4741-a165-8dc63064a56a,iclr-llm,0129f032-6b55-4cfa-a456-005ed563ca1f,08568d15-8d86-4359-b0f2-b7f282e21b2e,08568d15-8d86-4359-b0f2-b7f282e21b2e,openai,gpt-5.2,"Paper 2 (UniHSI) is likely to have higher scientific impact because it introduces a clearer conceptual abstraction (Chain of Contacts) that can serve as a reusable interface between language planning and physics-based control, enabling new research directions in embodied AI, VR/animation, and simulation. It also contributes a new dataset (ScenePlan), strengthening community benchmarking and follow-on work. Despite imperfect success rates and some baseline-comparison confounds, it is a system-level, cross-field integration that is timely and broadly relevant. Paper 1 (CheckEmbed) is highly practical and scalable, but its novelty is more incremental (whole-answer embedding similarity for verification) and its main evidence relies partly on proprietary data with limited public benchmarking, which may constrain long-term scientific influence.",2026-02-28T11:48:32.664393+00:00
95406d5b-1f2d-44a7-9386-501404932ee1,iclr-llm,506a8e92-4eed-4bac-81e0-c6b741c20696,554e0a2f-7c76-4891-ba5c-9262b361da40,554e0a2f-7c76-4891-ba5c-9262b361da40,gemini,gemini-3-pro-preview,"Paper 2 (PASER) demonstrates significantly higher methodological rigor and broader potential impact. While Paper 1 addresses an important niche (financial LLMs), its evaluation is weak (low absolute scores, lack of strong baselines, reliance on self-created benchmarks). Paper 2, conversely, tackles a universal problem in efficient LLM deployment (recovering pruned models). It features a robust experimental design across multiple model families (up to 70B parameters), pruning methods, and datasets. The insight that model capabilities degrade unevenly after pruning and require targeted data selection is a fundamental contribution applicable to the wider field of model compression, whereas Paper 1's contribution is narrower and less rigorously validated.",2026-02-28T11:48:32.871531+00:00
b15569a1-5b4d-4c29-bb86-484ac81e2825,iclr-llm,e1697b9a-7270-4e39-9be5-8aae12a45bcd,9a6b07ae-0363-429a-aea0-befea1f9edf6,e1697b9a-7270-4e39-9be5-8aae12a45bcd,anthropic,claude-opus-4-6,"AlphaEdit offers a theoretically elegant, practically minimal (single line of code) solution to a well-documented critical problem in LLM knowledge editing—sequential edit collapse. Its null-space projection provides mathematical guarantees, not just empirical improvements, and serves as a plug-and-play enhancement for multiple existing methods with an average 36.7% improvement. The comprehensive evaluation across multiple models, datasets, and metrics demonstrates strong rigor. Its connection to continual learning establishes cross-field bridges, and the negligible computational overhead makes it immediately deployable. By contrast, KGT addresses a relevant but narrower personalization problem with weaker experimental validation (5-user real-world benchmark, missing RAG baselines, counterfactual proxies for personalization), and its restriction to entity-relation triples limits scope. AlphaEdit's combination of theoretical depth, empirical breadth, simplicity, and foundational applicability to the locate-then-edit paradigm gives it substantially higher impact potential.",2026-02-28T11:48:33.361507+00:00
777a9dd3-907b-4159-9df5-b11849aa01fa,iclr-llm,09a9e24a-db14-4ddc-9934-ffaf41156cb5,e2eeacc4-d167-494e-b40c-ea138c14d4f5,e2eeacc4-d167-494e-b40c-ea138c14d4f5,openai,gpt-5.2,"Paper 2 likely has higher scientific impact because it opens and operationalizes a broadly relevant failure mode for rapidly growing multi-agent LLM deployments. Its key contribution (BenchForm + interaction protocols + clear metrics) creates reusable infrastructure that can standardize evaluation across models and labs, catalyzing follow-up work in AI safety, agent design, HCI, and social-science-inspired ML. The study is timely, covers many model families, and includes causal-factor sweeps (rounds, majority size) plus initial mitigations, making it methodologically stronger and more general-purpose than a single efficiency technique. Paper 1 is technically novel and practically useful for long-context efficiency, but its scope is narrower (KV-cache compression within specific decoder LLM setups), with limited architectural breadth and uncertain generalization; it also competes in a fast-moving systems space where ideas are quickly superseded.",2026-02-28T11:48:34.216198+00:00
696fec30-bd4f-4c11-85f7-a483d19f51d8,iclr-llm,0ac253c2-b226-414e-a855-21538fbc7be2,554e0a2f-7c76-4891-ba5c-9262b361da40,554e0a2f-7c76-4891-ba5c-9262b361da40,gemini,gemini-3-pro-preview,"While Paper 1 offers a valuable mechanistic insight regarding the consistency of layer importance in alignment, Paper 2 (PASER) addresses a more critical and widespread problem: the efficient recovery of pruned LLMs. PASER's approach is methodologically more comprehensive, testing across 4 pruning types, 6 model families, and multiple scales (up to 70B parameters), whereas Paper 1 is limited to SFT on smaller models (≤13B). The practical utility of PASER—enabling high-performance model compression with significantly reduced data requirements—is immediately applicable to industry deployment challenges. Furthermore, the discovery that full-dataset recovery can be harmful (negative transfer) is a counter-intuitive finding that could shift standard practices in model compression pipelines. Paper 1's findings, while interesting, are largely confirmational of existing hypotheses (LIMA/URIAL) and offer only incremental performance gains.",2026-02-28T11:48:34.744199+00:00
83e23e7e-91bc-47ec-ab31-676a74a57b9e,iclr-llm,22e4bd65-550a-4abe-9917-05b034a4fdf0,86bc95c8-cee8-4b6b-b936-91fa4207b6f6,22e4bd65-550a-4abe-9917-05b034a4fdf0,anthropic,claude-opus-4-6,"Paper 1 addresses a critical and timely vulnerability in LLM machine unlearning, demonstrating that current approximate unlearning methods merely suppress outputs rather than genuinely removing knowledge. The benign relearning attack is novel, well-formalized, and has immediate implications for AI safety policy and practice (e.g., bioweapons knowledge, copyright). The methodology is rigorous with careful controls across three diverse benchmarks. In contrast, Paper 2 proposes using LLMs to guide RL exploration but suffers from fundamental experimental weaknesses: extremely low absolute performance levels, short training horizons, no comparison against modern exploration baselines, cherry-picked environments, and the core value proposition over simple statistical heuristics is never tested. Paper 1's findings directly challenge assumptions underlying current safety practices and will likely influence future unlearning research, while Paper 2 offers an incremental proof-of-concept with limited practical utility.",2026-02-28T11:48:35.831652+00:00
e57cb7e3-edaa-4383-9ad2-2728d8c726d3,iclr-llm,86bc95c8-cee8-4b6b-b936-91fa4207b6f6,9e7f08ed-f099-4b70-a25e-58f139f8ff11,9e7f08ed-f099-4b70-a25e-58f139f8ff11,openai,gpt-5.2,"Paper 2 (ProtChatGPT) has higher potential impact because it targets protein understanding, a domain with broad and immediate real-world applications (bioinformatics, drug discovery, functional annotation), and could be adopted by many labs as an interactive analysis interface. Even if architecturally derivative of BLIP-2/MiniGPT-4, cross-modal protein–language alignment (sequence/structure to natural language) is timely and spans multiple fields (ML, structural biology, chemistry, medicine). Paper 1 (LLM-Exp) is a narrower intervention (biasing ε-greedy exploration for discrete-action DQN variants) with weaker rigor signals (short training horizons, low absolute performance, limited baselines) and scalability/cost concerns, reducing expected uptake. Overall, ProtChatGPT’s application breadth and relevance to high-impact scientific workflows outweigh its incremental methodological novelty.",2026-02-28T11:48:36.542629+00:00
18776920-ae36-4d64-8c41-2651107c121f,iclr-llm,08568d15-8d86-4359-b0f2-b7f282e21b2e,d7f07165-639f-4ef2-8b91-27e2fdf60ab3,08568d15-8d86-4359-b0f2-b7f282e21b2e,openai,gpt-5.2,"Paper 1 has higher estimated scientific impact due to a more novel and broadly reusable technical abstraction (Chain of Contacts) that cleanly interfaces LLM planning with physics-based control, plus a new dataset (ScenePlan) enabling benchmarking and follow-on research. It targets multiple high-growth areas (embodied AI, simulation, VR/animation, potentially robotics), offering a systems framework that could generalize across interaction types and scenes. Methodologically, it is comparatively more rigorous: defined representations, training pipeline, quantitative evaluation, and generalization tests on real scanned scenes—despite limitations and imperfect baselines. Paper 2 is practically relevant but primarily a prompting recipe with small-scale case-study evaluation, prompt-length confounds, limited baselines, and weak statistical grounding, reducing confidence in generalizable scientific contribution and long-term impact.",2026-02-28T11:48:37.408936+00:00
f5fab0c7-dc46-4e06-8777-5eec8c9bc2ba,iclr-llm,1bde20c2-e7ec-4fc8-a6ab-db2465760e28,eacad9be-c2e6-4fa7-9b2f-9aedd160bb89,eacad9be-c2e6-4fa7-9b2f-9aedd160bb89,gemini,gemini-3-pro-preview,"While Paper 1 (NORM) offers a clever post-processing fix for LoRA fine-tuning, Paper 2 (CAKE) addresses a more critical infrastructure bottleneck: the memory cost of long-context inference. As LLM context windows expand to 100k+ tokens, efficient KV cache management is a fundamental hurdle for deployment. CAKE introduces a theoretically grounded, layer-adaptive allocation strategy that significantly outperforms uniform approaches, achieving 96.8% compression while maintaining performance. Its 'cascading' algorithm also solves the peak memory issue during prefilling, a practical engineering constraint often overlooked. The broad applicability to any Transformer model, compatibility with FlashAttention-2, and immediate relevance to production serving costs give CAKE a slight edge in breadth of impact and timely utility over NORM's fine-tuning optimization.",2026-02-28T11:48:38.107849+00:00
7ef9fa5f-87de-4309-8f2a-bf58e40b6aad,iclr-llm,260e5e67-680c-42ec-8101-f8e27292cb13,53f532c6-fe53-430b-acd9-512f12bb60c9,53f532c6-fe53-430b-acd9-512f12bb60c9,gemini,gemini-3-pro-preview,"While both papers address important challenges in LLM reasoning, Paper 2 (Reprompting) offers a more novel methodological contribution. It frames prompt optimization through a rigorous probabilistic lens (Gibbs Sampling), providing a theoretical grounding that moves beyond heuristics. Its demonstrated ability to improve performance by +17 points and facilitate knowledge transfer from strong to weak models constitutes a significant practical advancement. In contrast, Paper 1 (SocREval) is primarily a prompt engineering framework (rebranding known techniques like CoT as 'Socratic') applied to evaluation. Although useful, Paper 1 is an incremental application of 'LLM-as-a-judge,' whereas Paper 2 proposes a fundamental algorithmic approach to automated reasoning optimization.",2026-02-28T11:48:39.424504+00:00
ed1dcc2b-852d-4f9e-b1f7-ec1fa8637a70,iclr-llm,a48bbca0-e426-40c9-870d-df7f9746aef7,eacad9be-c2e6-4fa7-9b2f-9aedd160bb89,a48bbca0-e426-40c9-870d-df7f9746aef7,anthropic,claude-opus-4-6,"BooookScore addresses a more fundamental gap—creating evaluation infrastructure for an entirely understudied task (book-length summarization)—with broader methodological influence. It establishes a new error taxonomy, corpus design principles resistant to data contamination, and a validated automatic metric that enables future research across the field. Its contributions are foundational and durable: the evaluation framework remains relevant regardless of how LLM architectures evolve. CAKE, while technically solid and practically useful, makes an incremental advance in KV cache eviction—a crowded subfield where methods are rapidly superseded. BooookScore's cross-cutting impact on evaluation methodology, benchmark design, and long-document understanding gives it higher citation potential and broader influence across NLP research, whereas CAKE's impact is more narrowly confined to inference efficiency optimization.",2026-02-28T11:48:39.523356+00:00
075e5fa8-ea2a-4916-b356-dfdb842abbbd,iclr-llm,b6588251-1ebb-4e0b-a9ad-474b09e70119,5564399d-a131-4fcf-b71b-e757640c6579,b6588251-1ebb-4e0b-a9ad-474b09e70119,anthropic,claude-opus-4-6,"Paper 1 addresses a more novel interdisciplinary question—whether instruction-tuned multimodal LLMs align with brain activity—bridging AI and cognitive neuroscience in a timely, methodologically rigorous manner. It uses a comprehensive experimental design (10 instructions × 3 models × 4 subjects × multiple ROIs), includes variance partitioning analysis yielding actionable insights about MLLM representational differentiation, and establishes a methodological template for future brain-AI alignment studies. Its finding that MLLMs don't dramatically differentiate across instructions despite generating task-appropriate outputs provides diagnostic value for both AI development and neuroscience. Paper 2, while addressing a practical gap in LLM alignment, makes a more incremental contribution—extending DPO to listwise settings via a teacher-model-dependent objective. It suffers from limited experimental scope (only 7B models), missing baselines, no statistical significance testing, and a disconnect between claimed contributions and actual mechanisms.",2026-02-28T11:48:39.706385+00:00
f4f2fc56-1b8b-48c0-abd4-00eb9affb328,iclr-llm,d0ac5c53-0c32-4b62-a50e-77bdc5e0df95,612956c2-309a-45f1-9a57-31c6ec16d72f,d0ac5c53-0c32-4b62-a50e-77bdc5e0df95,gemini,gemini-3-pro-preview,"BatchPrompt addresses a critical, widespread bottleneck in Large Language Model (LLM) deployment: the high cost and latency of inference. By proposing a method that batches data points to improve token efficiency while mitigating accuracy loss through permutation and self-reflection, it offers a practical, high-impact solution for industry and applied research. In contrast, Paper 2 (Lookers-On) proposes a supervised method for uncertainty estimation that relies on training an external model on labeled data. This creates an unfair comparison against unsupervised baselines and limits its practical utility, as real-world scenarios often lack the specific labeled data required for the 'Corrector' model. BatchPrompt's immediate applicability to reducing API costs and latency gives it higher potential for real-world adoption and scientific influence.",2026-02-28T11:48:39.928544+00:00
300eca21-e42f-47a8-8ba3-c4a6061154c9,iclr-llm,51755273-490a-43b0-a737-decf05123a8a,a893698b-a2eb-49e0-b73e-03cc280975f8,51755273-490a-43b0-a737-decf05123a8a,openai,gpt-5.2,"Paper 1 has markedly higher potential scientific impact because it delivers a large-scale, permissively licensed multimodal dataset (7.5M samples) plus a new benchmark suite and tooling that can broadly enable and standardize research and deployment in document/GUI understanding and structured code generation. Its methodology shows strong rigor (license auditing, traceable metadata, contamination analysis, multi-architecture experiments, task-appropriate metrics, and human evaluation) and the contributions are widely reusable across academia and industry, making impact likely and durable. Paper 2 targets an important application (medical ASR) but is narrow, largely incremental (LLM rescoring), and suffers from major methodological and reporting deficiencies (unclear data modality, inconsistent metrics/models, weak baselines, limited reproducibility), which substantially reduces credibility and downstream adoption.",2026-02-28T11:48:40.117372+00:00
dcb45906-c452-46c7-bcb8-31956bf6851f,iclr-llm,3398d121-803a-4ec0-b5e1-abe7a80a5b3e,5d108f2c-9bc0-472b-826f-f7288f7a3636,3398d121-803a-4ec0-b5e1-abe7a80a5b3e,anthropic,claude-opus-4-6,"FCoReBench makes a broader and more novel contribution: it introduces both a scalable benchmark for first-order combinatorial reasoning (filling a clear gap) and a conceptually elegant 'lifted' neuro-symbolic paradigm (SymPro-LM) where LLMs generate reusable programs interfacing with solvers, requiring zero LLM calls at inference. This addresses a central question in AI—what LLMs can actually reason about—with lasting benchmark infrastructure. CoLM is a solid, well-executed systems/optimization contribution that achieves practical memory savings for LLM fine-tuning, but its impact is more incremental, building on existing coreset theory with targeted fixes for LLM-specific failure modes. FCoReBench's combination of a durable evaluation resource, a new reasoning paradigm applicable across problem types, and insights into fundamental LLM reasoning limitations gives it broader cross-field influence and longer-term scientific significance.",2026-02-28T11:48:42.027675+00:00
1592dfaf-6be4-4a47-bf0a-79e419d2d80a,iclr-llm,0a5ab59b-a195-4685-a2d5-94a7b7ad9feb,ca36a4aa-fe94-4305-9b8f-37d377dc67e7,ca36a4aa-fe94-4305-9b8f-37d377dc67e7,gemini,gemini-3-pro-preview,"Paper 2 addresses a fundamental methodological crisis in the field of LLM safety: the lack of standardized metrics for comparing jailbreak attacks. By proposing a principled threat model analogous to established standards in computer vision (like the $\ell_p$-ball), it provides the infrastructure necessary for reproducible science and meaningful progress tracking. Its contribution is structural and foundational, likely to influence how future attacks and defenses are evaluated. In contrast, Paper 1 presents a clever but incremental architectural modification for multilingual transfer. While valuable, its impact is limited by modest empirical gains, heavy hyperparameter reliance, and a narrower scope of application compared to the broad, field-correcting nature of Paper 2.",2026-02-28T11:48:42.287456+00:00
6743dbda-aa46-433a-9af7-e0b280b43c75,iclr-llm,d3487e01-7c63-4373-8bec-0fa5bbb53600,7ddda336-cf65-4039-9b44-6c6e8addf1c8,7ddda336-cf65-4039-9b44-6c6e8addf1c8,openai,gpt-5.2,"Paper 2 (Polyrating) has higher likely scientific impact because it delivers a rigorous, broadly applicable evaluation framework with strong theoretical guarantees, large-scale empirical validation (e.g., 1M+ Arena samples), and immediate real-world utility for the LLM ecosystem (leaderboards, benchmarking, and cost reduction). Its contributions—bias quantification, improved sample efficiency, and cross-task comparability—address a central, timely bottleneck in modern ML research and deployment, and are readily adoptable with open-source tooling. Paper 1 is conceptually novel and potentially influential for real-time conversational agents, but its impact is constrained by limited, partially unreproducible evaluation, narrow demos, and weaker methodological evidence, making near-term adoption and citation less likely despite an interesting reframing.",2026-02-28T11:48:43.540181+00:00
db599093-c101-4307-9780-fb4c97561b8d,iclr-llm,9f1674a4-1d1a-422d-a821-0adef05993b6,91ff8442-06d8-4b3e-844d-97ab8adbac00,9f1674a4-1d1a-422d-a821-0adef05993b6,anthropic,claude-opus-4-6,"AutoIF introduces a genuinely novel methodological contribution — converting instruction-following verification into code execution — that opens a new paradigm for scalable automated alignment. It demonstrates strong empirical results across multiple models, training algorithms, and benchmarks, with the first system to surpass 90% on IFEval. The idea is broadly generalizable beyond instruction-following to other alignment tasks where correctness can be formalized. TorchTitan is a valuable systems contribution but is primarily an engineering integration effort that unifies existing parallelism techniques rather than introducing fundamentally new ideas. While TorchTitan has practical ecosystem impact through PyTorch integration, AutoIF's core insight about code-as-verifier for alignment data generation is more likely to spawn new research directions and methodological advances across the alignment and LLM training communities.",2026-02-28T11:48:43.880917+00:00
28559767-9a85-4b7b-bf03-529a396341f3,iclr-llm,ecc18466-3760-4d82-9b40-d6ff199e72cf,38681e3d-c625-4690-8e0c-46380a6a404d,ecc18466-3760-4d82-9b40-d6ff199e72cf,gemini,gemini-3-pro-preview,"Paper 1 offers a fundamental methodological insight into the behavior of Large Language Models (LLMs)—specifically, that linearity exists at the submodule level even when absent globally. This insight is theoretically grounded, leads to a closed-form solution that requires no training, and addresses a widespread problem (efficient model merging) that affects the entire community of LLM practitioners. Its potential impact extends beyond just task arithmetic to broader topics like federated learning and continual learning. In contrast, Paper 2 is a specific application of LLMs to a niche domain (mobility prediction). While well-executed, its architectural choices (using GPT-2, coordinate normalization) are incremental engineering adaptations rather than fundamental discoveries, and its impact is largely confined to the urban computing subfield.",2026-02-28T11:48:44.174325+00:00
2d12b056-7ea6-49d1-8bc8-d6282a8284c5,iclr-llm,b6588251-1ebb-4e0b-a9ad-474b09e70119,90183a5c-afb8-43a2-987d-1f44f30fa122,90183a5c-afb8-43a2-987d-1f44f30fa122,openai,gpt-5.2,"Paper 2 (RetNet) likely has higher scientific impact because it proposes a new foundation architecture intended to replace/augment Transformers, directly targeting a central bottleneck in LLMs: inference cost and KV-cache scaling. The retention mechanism with equivalent parallel/recurrent/chunkwise forms is a broadly reusable idea with immediate systems-level consequences (O(1) decoding memory/compute per token), making it highly applicable across industry and research and potentially influencing many downstream model families. Even if evaluation breadth is limited, architectural advances that reduce deployment cost and enable long-context inference tend to propagate widely across fields (NLP, systems, edge AI). Paper 1 is timely and rigorous within brain–AI alignment, but its improvements are incremental (comparable to CLIP, strong shared-variance findings) and its real-world applications are more indirect, narrowing expected cross-domain impact relative to a core LLM-architecture contribution.",2026-02-28T11:48:44.702952+00:00
d76ca8ca-f1bf-4096-88a6-459ce4b30186,iclr-llm,d0ac5c53-0c32-4b62-a50e-77bdc5e0df95,3ea23682-b21d-4a42-812e-73ca3d269117,d0ac5c53-0c32-4b62-a50e-77bdc5e0df95,anthropic,claude-opus-4-6,"BatchPrompt addresses a broadly applicable efficiency problem in LLM inference that affects virtually all practitioners using LLM APIs for classification tasks. Published at ICLR 2024, it introduces a simple, model-agnostic framework (batching + permutation ensembling + early stopping) requiring no fine-tuning, making it immediately adoptable. Its practical cost savings (18-31% token usage) are compelling for production deployments at scale. While Paper 2 makes a solid contribution to RAG uncertainty quantification, its scope is narrower (short-form QA only), requires training a separate model, and the core aggregation mechanism (max utility) is acknowledged as simplistic. Paper 1's broader applicability across tasks and models, higher publication venue, and direct relevance to the dominant paradigm of prompting-based LLM usage give it wider potential influence on the field.",2026-02-28T11:48:45.700815+00:00
bad7f124-0807-4d6c-b5fe-3633587c2acb,iclr-llm,00be6f04-df5a-47ee-9f32-f6303056b5f5,7964315b-e5d3-47d7-9d31-4f200b18d33b,7964315b-e5d3-47d7-9d31-4f200b18d33b,openai,gpt-5.2,"Paper 2 (LongLoRA) has higher estimated scientific impact because it tackles a broadly enabling bottleneck—efficient long-context extension—relevant across essentially all LLM application areas (retrieval, agents, code, multi-doc reasoning), not just Text-to-SQL. Its contributions (shifted sparse attention as a training-time efficiency trick; the LoRA+ insight that training embeddings+norms is critical) are simple, general, and readily adoptable without changing inference architecture, improving practical deployment and reproducibility. Methodologically it provides strong ablations, multi-scale validation up to 70B, and explicit compute/memory accounting, increasing confidence and transferability. CHASE-SQL is timely and strong within a narrower domain and shows impressive benchmark gains, but it is more system/benchmark-specific and incurs heavy test-time compute, limiting breadth of impact compared to a general-purpose long-context fine-tuning method.",2026-02-28T11:48:45.930095+00:00
01036231-2fdd-46c0-8b82-b55fd6d669f6,iclr-llm,066e5936-b6ba-4830-b7c3-b5c64a00075a,065a569f-2fbf-4894-adfa-db068fcb1bff,065a569f-2fbf-4894-adfa-db068fcb1bff,gemini,gemini-3-pro-preview,"Paper 2 (Addax) offers a more rigorous and theoretically grounded contribution to a critical infrastructure problem: memory-efficient fine-tuning. Its hybrid zeroth/first-order approach, based on the insight of routing data by sequence length, provides concrete efficiency gains (15-30x speedup over MeZO) and performance improvements (beating Adam on 7/9 tasks) that are validated across a wide range of model scales (up to 70B). In contrast, Paper 1 (ISARA) suffers from significant methodological weaknesses: it lacks comparisons to key baselines (Self-Instruct, DPO), uses weak evaluation metrics, and shows instability in smaller models. Addax's impact is likely broader and more durable because it improves the fundamental optimization process, whereas ISARA is an incremental variation on self-alignment techniques with shaky empirical validation.",2026-02-28T11:48:46.458105+00:00
c8750325-c744-4e88-b6e5-220941b335ac,iclr-llm,554e0a2f-7c76-4891-ba5c-9262b361da40,3df49918-8c5a-488a-8c83-70b6ba19c683,554e0a2f-7c76-4891-ba5c-9262b361da40,anthropic,claude-opus-4-6,"PASER addresses a more technically challenging and timely problem (efficient recovery of pruned LLMs) with substantially greater methodological rigor—comprehensive experiments across 4 pruning paradigms, 6 LLM families/sizes, 2 datasets, 7+ benchmarks, statistical significance testing, and thorough ablations. Its three-component framework (degradation-aware clustering, adaptive budget allocation, negative transfer mitigation) offers principled contributions beyond engineering. LLM-Rec, while presenting a clean idea of using LLM prompting for recommendation text augmentation, is limited in scope (2 datasets, 1 architecture, no significance tests), offers modest improvements, and provides an incremental contribution that is conceptually straightforward—richer descriptions improve recommendations. PASER's broader applicability across compression methods, stronger empirical evidence, and relevance to the critical problem of LLM deployment efficiency give it significantly higher potential impact.",2026-02-28T11:48:46.495348+00:00
a4b751c2-bfad-43b3-ac0e-d3ab55ee55c4,iclr-llm,e6117b89-2562-4553-b5b7-ce23e0a80b29,87dcd7f2-348a-4f87-a34a-dfe49a733cd8,e6117b89-2562-4553-b5b7-ce23e0a80b29,openai,gpt-5.2,"Paper 1 (INCLUDE) has higher likely scientific impact because it delivers major evaluation infrastructure: a large, natively sourced benchmark (197k QA) across 44 languages capturing regional/cultural knowledge that translation-based benchmarks miss. This directly enables and reshapes multilingual LLM development, auditing, and deployment decisions across many regions and domains, with broad cross-field relevance (NLP, AI policy, education/professional certification, responsible AI). Its novelty is in the scale+breadth and the regionality framing/taxonomy, and it is highly timely given rapid global LLM rollout and known English-centric post-training effects. Paper 2 (DrIM) is practical and well-evaluated but is more incremental within an active line (LMs for tabular/imputation), with narrower breadth and potential constraints (tokenization, scalability, uncertainty).",2026-02-28T11:48:47.834416+00:00
